pricelog,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,Distance_km,accommodation_type_1,accommodation_type_2,entire_home_apt,private_room,accommodates,bathrooms,bedrooms,Real_bed,Wireless_Internet,Breakfast,Free_Parking,instant_bookable,cancellation_policy,Smoking_Allowed,require_guest_profile_picture,require_guest_phone_verification,Reviews_per_years,review_scores_rating
3.912023005428146,0.0,1.0,1.0,0.0,7.41,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,6.362916006,96.0
4.941642422609304,0.0,2.0,1.0,0.0,6.06,1,0,1,0,5,2.0,2.0,1,1,0,1,0,1,0,0,0,5.523864959,98.0
4.07753744390572,0.0,7.0,1.0,1.0,6.54,1,0,0,1,1,1.0,1.0,1,1,0,0,0,1,0,0,0,1.689814815,100.0
4.31748811353631,0.0,1.0,1.0,0.0,6.39,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,1.188925081,90.0
4.248495242049359,1.0,1.0,1.0,0.0,6.27,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,41.67820069,96.0
4.007333185232471,0.0,1.0,1.0,1.0,5.72,1,0,1,0,2,1.0,0.0,1,1,0,0,0,0,1,0,0,17.51439539,88.0
4.248495242049359,0.0,1.0,1.0,0.0,7.17,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,0,0,0,20.11811024,91.0
4.127134385045092,0.0,1.0,1.0,0.0,5.59,1,0,1,0,2,1.0,1.0,1,0,0,0,1,1,0,0,0,88.65930599,77.0
4.382026634673881,0.0,1.0,1.0,0.0,5.53,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,9.954545455,91.0
3.4011973816621555,0.0,1.0,1.0,1.0,6.08,1,0,0,0,1,1.0,1.0,0,1,0,0,0,1,1,0,0,22.57731959,87.0
5.298317366548036,0.0,3.0,1.0,1.0,5.73,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,4.515463918,100.0
4.442651256490317,0.0,1.0,1.0,1.0,6.23,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,0.555555556,100.0
4.330733340286331,0.0,1.0,1.0,0.0,6.55,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,1,0,31.47706422,89.0
4.31748811353631,0.0,5.0,1.0,1.0,6.24,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,0.781584582,80.0
4.700480365792417,1.0,1.0,1.0,0.0,5.82,1,0,1,0,3,1.0,2.0,1,1,0,0,1,0,0,0,0,12.94506259,98.0
4.605170185988092,0.0,2.0,1.0,1.0,6.45,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,0,0,0,8.800761421,97.0
4.07753744390572,0.0,1.0,1.0,1.0,6.43,1,0,1,0,4,1.0,2.0,1,1,0,0,0,0,1,0,0,13.69114126,91.0
4.762173934797756,0.0,1.0,1.0,1.0,6.04,1,0,1,0,2,1.0,1.0,1,1,0,1,1,1,0,1,1,68.05084746,90.0
4.6913478822291435,0.0,1.0,1.0,1.0,5.59,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,0.355750487,100.0
4.23410650459726,0.0,1.0,1.0,1.0,7.65,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,11.60777385,100.0
4.941642422609304,0.0,1.0,1.0,0.0,5.2,1,0,1,0,5,1.0,2.0,1,1,0,0,0,1,0,0,0,8.919172932,94.0
3.4011973816621555,0.0,1.0,1.0,0.0,7.13,1,0,0,1,1,2.5,1.0,1,1,0,0,0,1,0,0,0,0.963908451,87.0
4.174387269895637,0.0,1.0,1.0,1.0,6.06,1,0,1,0,2,1.0,0.0,0,1,1,0,0,1,0,0,0,2.474576271,95.0
4.0943445622221,0.0,1.0,1.0,0.0,6.67,1,0,1,0,2,1.0,0.0,0,1,1,0,0,0,1,0,0,21.08888889,92.0
3.6375861597263857,0.0,1.0,1.0,0.0,5.57,1,0,0,1,2,1.0,1.0,1,0,0,0,0,0,0,0,0,11.71122995,96.0
4.248495242049359,0.0,1.0,1.0,1.0,6.36,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,14.31372549,100.0
5.298317366548036,0.0,9.0,1.0,1.0,6.58,1,0,1,0,6,2.0,2.0,1,1,0,0,1,1,0,0,0,10.0,88.0
4.07753744390572,0.0,1.0,1.0,1.0,6.49,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,11.13559322,85.0
3.713572066704308,0.0,1.0,1.0,1.0,7.87,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,1,0,0,5.193089431,97.0
4.454347296253507,0.0,25.0,1.0,1.0,6.28,1,0,1,0,2,1.0,1.0,1,1,0,0,1,0,0,0,0,0.388297872,80.0
4.442651256490317,0.0,1.0,1.0,1.0,6.55,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,0.968169761,100.0
4.382026634673881,0.0,1.0,1.0,0.0,7.21,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,0,0,0,0.172985782,80.0
4.0943445622221,0.0,1.0,1.0,0.0,6.38,1,0,1,0,2,1.0,0.0,0,1,0,0,1,1,0,0,0,3.989071038,85.0
4.499809670330265,0.0,1.0,1.0,1.0,6.75,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,9.864864865,87.0
3.6888794541139363,0.0,1.0,1.0,0.0,5.64,1,0,1,0,1,1.0,0.0,1,1,0,0,0,0,1,0,0,3.938848921,80.0
4.0943445622221,0.0,1.0,1.0,1.0,6.39,1,0,1,0,2,1.0,0.0,1,1,0,0,0,0,0,0,0,4.984825493,91.0
4.276666119016055,0.0,1.0,1.0,1.0,6.12,1,0,1,0,3,1.0,0.0,1,1,0,0,0,1,1,0,0,2.51476378,100.0
4.174387269895637,0.0,1.0,1.0,1.0,6.25,1,0,1,0,4,1.0,0.0,1,1,0,0,0,0,1,0,0,0.660036166,80.0
4.07753744390572,0.0,3.0,1.0,1.0,6.46,1,0,1,0,4,1.0,2.0,1,1,1,0,1,1,0,0,0,18.86914378,85.0
3.912023005428146,0.0,2.0,1.0,0.0,5.6,1,0,1,0,2,1.0,1.0,1,0,0,0,0,1,1,0,0,2.071509648,80.0
4.382026634673881,0.0,1.0,1.0,0.0,7.2,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,1,0,0,12.5862069,90.0
3.6888794541139363,0.0,1.0,1.0,1.0,5.72,1,0,0,1,1,1.0,1.0,0,1,0,0,0,1,0,0,0,33.09065934,87.0
4.3694478524670215,0.0,1.0,1.0,1.0,7.1,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,1.682997118,91.0
4.007333185232471,0.0,1.0,1.0,0.0,5.91,1,0,1,0,2,1.0,0.0,1,1,0,0,1,1,0,0,0,9.213592233,97.0
4.997212273764115,0.0,1.0,1.0,1.0,5.66,1,0,1,0,4,1.5,1.0,1,1,0,0,0,1,1,0,0,10.77592733,96.0
4.0943445622221,0.0,1.0,1.0,1.0,7.09,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,1,1,1,1.074161271,88.0
4.248495242049359,0.0,1.0,1.0,0.0,6.35,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,29.22291994,94.0
4.174387269895637,0.0,1.0,1.0,0.0,6.9,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,1.994535519,100.0
4.007333185232471,0.0,1.0,1.0,0.0,6.94,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,1,3.613861386,93.0
4.248495242049359,0.0,2.0,1.0,0.0,6.83,0,1,0,1,4,1.0,1.0,1,1,1,0,0,0,0,1,1,6.573756432,94.0
4.499809670330265,0.0,1.0,1.0,1.0,6.24,1,0,1,0,2,1.0,1.0,1,1,1,0,1,0,0,0,0,1.117575015,90.0
4.787491742782046,1.0,1.0,1.0,1.0,7.12,1,0,1,0,4,1.0,3.0,1,1,0,0,0,1,0,0,0,5.399408284,98.0
3.6888794541139363,0.0,1.0,1.0,1.0,6.99,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,1,0,0,14.83739837,93.0
4.330733340286331,0.0,2.0,1.0,1.0,6.9,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,4.02262181,92.0
4.382026634673881,0.0,1.0,1.0,1.0,5.36,1,0,1,0,2,1.0,1.0,1,1,0,0,1,1,0,0,0,3.54368932,91.0
4.060443010546419,0.0,1.0,1.0,0.0,6.06,1,0,1,0,2,1.0,0.0,0,0,0,0,0,1,1,0,0,5.339095745,95.0
4.499809670330265,0.0,1.0,1.0,1.0,5.74,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,1,0,0,0.458542714,90.0
4.248495242049359,0.0,1.0,1.0,1.0,5.98,1,0,1,0,3,1.0,0.0,1,1,0,0,1,1,0,0,0,26.02495544,94.0
4.762173934797756,0.0,3.0,1.0,1.0,5.62,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,1,18.26826827,87.0
3.970291913552122,0.0,1.0,1.0,1.0,7.39,1,0,0,1,2,1.0,1.0,1,1,1,0,0,0,0,0,0,1.834170854,100.0
4.382026634673881,0.0,1.0,1.0,1.0,6.73,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,3.106382979,97.0
4.0943445622221,0.0,1.0,1.0,0.0,6.65,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,4.219653179,100.0
4.31748811353631,0.0,1.0,1.0,1.0,6.35,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,1,0,0,21.35638298,90.0
3.5553480614894135,0.0,1.0,1.0,0.0,7.44,1,0,0,1,2,1.0,1.0,1,1,0,0,1,0,1,0,0,8.066298343,95.0
4.382026634673881,0.0,1.0,1.0,0.0,5.64,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,0.254532775,100.0
4.31748811353631,0.0,8.0,1.0,1.0,5.39,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,23.85620915,92.0
4.248495242049359,0.0,1.0,1.0,0.0,6.3,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,4.50617284,80.0
3.5263605246161616,0.0,2.0,1.0,1.0,5.8,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,1,0,0,10.73529412,95.0
4.174387269895637,0.0,1.0,1.0,1.0,6.88,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,5.339095745,90.0
3.912023005428146,0.0,1.0,1.0,1.0,7.21,1,0,1,0,2,1.0,2.0,1,1,0,0,0,1,0,0,0,7.891891892,85.0
4.0943445622221,0.0,1.0,1.0,1.0,6.24,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,1,0,0,2.908366534,100.0
4.31748811353631,0.0,1.0,1.0,1.0,7.91,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,1.014828545,87.0
3.258096538021482,0.0,1.0,1.0,0.0,6.61,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,1,0,0,12.88235294,90.0
4.007333185232471,0.0,1.0,1.0,1.0,5.68,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,10.49167927,92.0
4.143134726391533,0.0,1.0,1.0,1.0,6.05,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,25.53497942,91.0
4.605170185988092,0.0,1.0,1.0,1.0,6.5,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,11.13681102,95.0
4.248495242049359,0.0,1.0,1.0,1.0,6.98,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,0.608840701,100.0
4.0943445622221,0.0,1.0,1.0,1.0,6.05,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,1,0,0,2.869496855,96.0
4.499809670330265,0.0,1.0,1.0,1.0,5.33,1,0,1,0,4,1.0,1.0,0,1,0,0,0,1,0,0,0,0.546816479,90.0
4.382026634673881,0.0,1.0,1.0,0.0,6.16,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,29.62397617,96.0
4.499809670330265,0.0,2.0,1.0,0.0,7.87,1,0,0,1,2,2.0,1.0,1,1,0,0,0,0,0,0,0,5.801324503,96.0
4.31748811353631,0.0,1.0,1.0,1.0,5.74,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,1.219376392,100.0
4.31748811353631,1.0,1.0,1.0,1.0,6.33,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,1,1,7.555732484,96.0
4.248495242049359,0.0,1.0,1.0,0.0,6.75,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,5.214285714,96.0
4.48863636973214,0.0,1.0,1.0,1.0,6.22,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,1,1,1,1.545674531,100.0
4.1588830833596715,1.0,2.0,1.0,1.0,6.28,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,2.888229476,95.0
3.912023005428146,1.0,1.0,1.0,0.0,7.42,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,1.901041667,100.0
3.912023005428146,0.0,1.0,1.0,0.0,6.63,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,28.2320442,89.0
3.4011973816621555,0.0,2.0,1.0,0.0,7.12,1,0,0,1,1,1.0,1.0,1,1,0,0,0,0,0,0,0,6.822429907,80.0
4.382026634673881,0.0,1.0,1.0,1.0,6.55,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,9.5,80.0
4.605170185988092,0.0,2.0,1.0,0.0,6.17,1,0,1,0,2,1.0,1.0,1,1,0,0,1,1,0,0,0,62.40322581,91.0
4.787491742782046,0.0,1.0,1.0,0.0,5.98,1,0,1,0,6,1.0,3.0,1,1,0,0,0,1,0,0,0,30.41666667,95.0
4.248495242049359,0.0,1.0,1.0,0.0,7.2,1,0,1,0,4,1.0,2.0,1,0,0,0,0,1,0,0,0,1.811414392,90.0
4.31748811353631,0.0,1.0,1.0,1.0,6.61,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,13.33887043,85.0
3.912023005428146,0.0,1.0,1.0,1.0,7.07,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,3.288288288,93.0
4.0943445622221,0.0,3.0,1.0,1.0,5.34,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,34.24226804,88.0
3.6888794541139363,0.0,1.0,1.0,1.0,5.56,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,0,14.58504098,92.0
3.912023005428146,0.0,1.0,1.0,1.0,6.06,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,18.9119171,92.0
4.31748811353631,0.0,1.0,1.0,0.0,6.97,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,10.63106796,87.0
3.8066624897703196,0.0,1.0,1.0,1.0,6.28,1,0,0,1,3,1.0,1.0,1,1,0,0,0,1,1,0,0,8.732057416,88.0
4.0943445622221,0.0,1.0,1.0,1.0,6.07,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,39.38848921,91.0
4.248495242049359,0.0,1.0,1.0,0.0,6.92,1,0,1,0,3,1.0,1.0,1,1,0,0,0,0,0,0,0,20.48469388,100.0
3.9318256327243257,0.0,1.0,1.0,1.0,6.89,1,0,1,0,2,1.0,0.0,1,1,0,0,0,0,0,0,0,10.17027864,87.0
4.174387269895637,0.0,1.0,1.0,1.0,6.21,1,0,1,0,3,1.0,0.0,0,1,0,0,1,1,0,0,0,66.31897712,91.0
4.1588830833596715,0.0,3.0,1.0,1.0,6.75,1,0,1,0,4,1.0,1.0,1,1,1,0,1,1,0,0,0,3.171406003,78.0
3.713572066704308,0.0,1.0,1.0,0.0,6.7,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,1,0,0,21.7027027,91.0
4.248495242049359,0.0,1.0,1.0,1.0,6.18,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,1,0,1,6.217175302,96.0
3.6375861597263857,1.0,1.0,1.0,1.0,6.93,1,0,1,0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,18.98843931,98.0
4.007333185232471,0.0,1.0,1.0,1.0,6.49,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,0.79004329,90.0
3.8066624897703196,0.0,1.0,1.0,1.0,6.01,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,0,0,0,2.874015748,100.0
4.605170185988092,0.0,1.0,1.0,0.0,6.33,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,5.484140234,90.0
5.10594547390058,0.0,1.0,1.0,0.0,5.97,1,0,1,0,6,1.0,2.0,1,1,0,0,0,1,0,0,0,11.3003096,90.0
5.560681631015528,1.0,1.0,1.0,0.0,5.93,1,0,1,0,6,2.0,3.0,1,1,1,1,0,1,0,1,1,7.051517939,100.0
3.5553480614894135,0.0,1.0,1.0,1.0,6.42,1,0,0,1,2,1.0,1.0,1,1,1,0,0,1,1,0,0,9.811827957,90.0
4.007333185232471,0.0,1.0,1.0,1.0,6.25,1,0,0,1,4,2.0,1.0,1,1,0,0,0,1,0,0,0,0.580286169,100.0
4.867534450455582,0.0,1.0,1.0,0.0,5.88,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,0.444038929,60.0
4.174387269895637,0.0,1.0,1.0,1.0,5.97,1,0,1,0,4,1.0,0.0,1,1,0,0,0,1,0,0,0,1.673215455,97.0
4.219507705176107,0.0,1.0,1.0,1.0,5.45,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,6.144781145,85.0
3.912023005428146,0.0,1.0,1.0,1.0,6.55,1,0,0,1,3,1.0,1.0,1,1,0,0,0,0,0,0,0,1.629464286,80.0
3.912023005428146,0.0,1.0,1.0,0.0,7.13,1,0,0,1,2,1.0,1.0,0,1,0,1,0,0,1,0,0,1.351851852,90.0
5.298317366548036,0.0,1.0,1.0,0.0,6.31,1,0,1,0,7,1.5,4.0,1,1,0,1,0,1,0,0,0,5.644329897,93.0
3.58351893845611,0.0,1.0,1.0,1.0,6.52,1,0,1,0,2,1.0,0.0,0,1,0,0,0,0,1,0,0,8.59947644,85.0
3.4011973816621555,0.0,1.0,1.0,0.0,5.75,1,0,1,0,3,1.0,0.0,1,1,0,0,0,0,0,0,0,8.439306358,90.0
4.867534450455582,0.0,1.0,1.0,0.0,6.32,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,6.819075713,91.0
4.290459441148391,0.0,1.0,1.0,1.0,6.58,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,1,0,0,19.12486065,91.0
4.174387269895637,0.0,26.0,1.0,1.0,5.34,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,6.105947955,90.0
4.605170185988092,0.0,1.0,1.0,1.0,5.99,1,0,1,0,4,1.0,2.0,1,1,0,0,0,0,1,0,0,1.548250265,80.0
4.007333185232471,0.0,1.0,1.0,1.0,5.9,1,0,0,1,1,1.0,1.0,1,1,1,0,0,1,1,0,0,20.34559643,96.0
4.07753744390572,0.0,1.0,1.0,1.0,6.22,1,0,1,0,3,1.0,0.0,1,1,0,0,0,1,0,0,0,7.0,91.0
4.31748811353631,0.0,1.0,1.0,0.0,6.12,1,0,1,0,4,1.0,2.0,1,1,0,0,1,1,0,0,0,6.008230453,75.0
4.31748811353631,0.0,1.0,1.0,1.0,6.05,1,0,1,0,4,1.0,1.0,1,1,0,1,0,1,0,0,0,14.10227273,95.0
4.31748811353631,0.0,1.0,1.0,0.0,7.17,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,5.73110893,94.0
4.442651256490317,0.0,1.0,1.0,1.0,6.23,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,2.185628743,95.0
5.41610040220442,1.0,1.0,1.0,1.0,6.31,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,0,0,0,3.704137393,100.0
3.912023005428146,0.0,1.0,1.0,0.0,6.25,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,0.894607843,90.0
3.912023005428146,0.0,1.0,1.0,0.0,5.6,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,0,0,0,7.807486631,83.0
5.857933154483459,0.0,1.0,1.0,0.0,5.47,1,0,1,0,5,3.0,3.0,1,1,0,0,0,1,0,0,0,30.52727273,93.0
3.8066624897703196,0.0,1.0,1.0,0.0,6.39,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,16.87861272,80.0
4.418840607796598,0.0,1.0,1.0,1.0,7.26,1,0,1,0,2,1.0,2.0,1,1,0,0,0,1,0,0,0,1.954484605,95.0
3.6888794541139363,0.0,1.0,1.0,0.0,7.02,1,0,1,0,1,1.0,0.0,0,0,0,0,0,1,0,0,0,17.66129032,87.0
4.499809670330265,0.0,1.0,1.0,0.0,7.85,1,0,1,0,6,1.0,2.0,0,1,0,1,0,1,0,0,0,4.066852368,60.0
3.8918202981106265,0.0,1.0,1.0,1.0,6.77,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,5.39408867,87.0
4.0943445622221,1.0,1.0,1.0,1.0,6.01,1,0,0,1,2,1.0,1.0,1,1,1,0,0,1,0,1,1,41.22176591,100.0
4.605170185988092,0.0,1.0,1.0,0.0,6.26,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,4.397590361,50.0
3.912023005428146,0.0,1.0,1.0,1.0,5.99,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,3.516377649,92.0
4.174387269895637,0.0,1.0,1.0,0.0,7.14,1,0,1,0,3,1.0,1.0,1,1,0,0,1,0,0,0,0,0.991847826,100.0
3.871201010907891,0.0,1.0,1.0,1.0,6.36,1,0,1,0,3,1.0,0.0,1,1,0,0,0,0,0,0,0,15.0,93.0
4.007333185232471,0.0,1.0,1.0,0.0,7.42,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,3.89957265,93.0
4.499809670330265,0.0,1.0,1.0,1.0,6.55,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,1,0,0,7.493961353,89.0
4.499809670330265,0.0,1.0,1.0,1.0,6.03,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,0,0,0,1.502057613,100.0
4.31748811353631,0.0,1.0,1.0,0.0,6.19,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,1,0,0,7.384393064,90.0
4.174387269895637,0.0,1.0,1.0,0.0,6.72,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,1.615044248,97.0
4.804021044733257,0.0,1.0,1.0,0.0,6.73,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,2.593250444,98.0
4.382026634673881,0.0,1.0,1.0,1.0,5.71,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,0.58681672,100.0
4.653960350157523,0.0,1.0,1.0,1.0,6.59,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,15.30905077,91.0
4.174387269895637,0.0,1.0,1.0,0.0,6.17,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,6.547085202,95.0
3.912023005428146,1.0,2.0,1.0,0.0,8.0,1,0,0,1,2,1.0,1.0,1,1,1,0,0,1,0,0,0,5.680933852,95.0
4.700480365792417,0.0,1.0,1.0,0.0,6.79,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,1,0,0,4.210292813,95.0
4.787491742782046,0.0,1.0,1.0,0.0,5.5,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,21.54098361,90.0
4.605170185988092,0.0,1.0,1.0,0.0,7.5,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,1,0,0,0.935897436,70.0
4.07753744390572,0.0,1.0,1.0,1.0,5.48,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,9.733333333,96.0
4.23410650459726,0.0,5.0,1.0,1.0,6.36,1,0,1,0,4,1.0,0.0,1,1,0,0,0,1,0,0,0,13.0907173,82.0
5.0106352940962555,0.0,1.0,1.0,0.0,7.24,1,0,1,0,6,1.0,2.0,1,1,0,0,0,0,0,0,0,14.6,100.0
3.2188758248682006,0.0,1.0,1.0,0.0,5.63,1,0,1,0,2,1.0,1.0,1,0,0,0,0,1,1,0,0,26.78899083,89.0
4.007333185232471,0.0,1.0,1.0,1.0,5.95,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,1,0,0,1.189894051,100.0
3.6888794541139363,0.0,1.0,1.0,1.0,6.03,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,0,2.198795181,100.0
4.553876891600541,1.0,1.0,1.0,1.0,5.92,0,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,38.45038168,96.0
4.605170185988092,0.0,1.0,1.0,1.0,6.09,1,0,1,0,4,1.0,2.0,1,1,0,0,1,1,0,0,0,1.019553073,87.0
4.553876891600541,0.0,1.0,1.0,0.0,6.58,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,13.57237716,95.0
4.382026634673881,0.0,2.0,1.0,1.0,6.8,1,0,1,0,2,1.0,1.0,1,0,0,0,0,1,0,0,0,20.38490566,88.0
4.499809670330265,1.0,1.0,1.0,1.0,5.89,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,7.648428405,98.0
4.248495242049359,0.0,1.0,1.0,0.0,5.94,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,16.59090909,95.0
4.442651256490317,0.0,1.0,1.0,1.0,5.76,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,1,0,0,0.41011236,100.0
3.6888794541139363,0.0,1.0,1.0,0.0,6.09,1,0,1,0,2,1.0,0.0,0,0,0,0,0,0,1,0,0,2.027777778,60.0
4.605170185988092,0.0,1.0,1.0,0.0,6.3,1,0,1,0,6,1.0,2.0,1,1,1,0,0,0,1,0,0,4.00404157,93.0
4.382026634673881,0.0,3.0,1.0,0.0,6.66,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,3.392193309,88.0
4.382026634673881,0.0,2.0,1.0,0.0,6.51,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,5.333545108,93.0
4.0943445622221,0.0,1.0,1.0,0.0,7.29,1,0,1,0,4,1.0,2.0,1,1,0,0,1,1,0,0,0,34.90437158,86.0
5.480638923341991,0.0,9.0,1.0,1.0,5.86,1,0,1,0,6,0.0,2.0,1,1,0,0,0,0,1,0,0,0.65677013,90.0
4.174387269895637,1.0,1.0,1.0,1.0,5.65,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,6.42228739,100.0
3.5553480614894135,0.0,5.0,1.0,1.0,5.32,1,0,1,0,1,0.5,0.0,0,0,0,0,0,1,0,0,0,1.660978385,95.0
4.553876891600541,0.0,49.0,1.0,0.0,5.7,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,0.872162485,90.0
4.204692619390966,0.0,1.0,1.0,0.0,6.01,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,12.73255814,96.0
4.356708826689592,0.0,2.0,1.0,0.0,5.74,1,0,1,0,4,1.0,2.0,1,1,1,0,0,0,0,0,0,20.27777778,40.0
3.6635616461296463,0.0,1.0,1.0,1.0,6.36,1,0,0,1,1,1.0,1.0,1,1,1,0,0,1,1,0,0,5.566448802,91.0
4.653960350157523,0.0,1.0,1.0,0.0,5.97,1,0,1,0,2,1.0,1.0,1,1,0,1,0,1,0,0,0,4.932432432,100.0
